feature,shap_importance
Store,5.823089311043832
CPI,2.414880007771694
Unemployment,1.3610727179459385
Temperature,0.8195914067088421
Date,0.8135123896580869
Fuel_Price,0.5149099392885631
Holiday_Flag,0.13688345014680223
