feature,shap_importance
Store,5.504565633889538
CPI,2.5316207404389637
Unemployment,1.586060354548338
Temperature,0.7981825614144804
Date,0.7922394284906258
Fuel_Price,0.4969089236899854
Holiday_Flag,0.14523464351782622
